,country_code,level_1,year,gpc_growth,year_gap,annual_growth
11453,PAK,8581,1960,0.022347298691996365,1,0.022347298691996365
11454,PAK,8728,1961,0.03261158558876165,1,0.03261158558876165
11455,PAK,8875,1962,0.044086332272595286,1,0.044086332272595286
11456,PAK,9022,1963,0.033779711894842634,1,0.033779711894842634
11457,PAK,9169,1964,0.04693753206059359,1,0.04693753206059359
11458,PAK,9316,1965,0.016717206429969877,1,0.016717206429969877
11459,PAK,9463,1966,0.051691093239178976,1,0.051691093239178976
11460,PAK,9610,1967,0.010025146619379477,1,0.010025146619379477
11461,PAK,9757,1968,0.04092174016893324,1,0.04092174016893324
11462,PAK,9904,1969,0.036431761120212514,1,0.036431761120212514
11463,PAK,10054,1970,0.07179716812140668,1,0.07179716812140668
11464,PAK,10204,1971,-0.02171638001710896,1,-0.02171638001710896
11465,PAK,10354,1972,-0.019396562660475958,1,-0.019396562660475958
11466,PAK,10514,1973,0.04325886624786168,1,0.04325886624786168
11467,PAK,10669,1974,0.009069147249863185,1,0.009069147249863185
11468,PAK,10822,1975,0.01580644078310023,1,0.01580644078310023
11469,PAK,10975,1976,0.02834510817194591,1,0.02834510817194591
11470,PAK,11128,1977,0.01712888226296716,1,0.01712888226296716
11471,PAK,11281,1978,0.053488684950986354,1,0.053488684950986354
11472,PAK,11434,1979,0.007547205635383136,1,0.007547205635383136
11473,PAK,11597,1980,0.06503769164402318,1,0.06503769164402318
11474,PAK,11764,1981,0.039711735081349175,1,0.039711735081349175
11475,PAK,11931,1982,0.039009095334271215,1,0.039009095334271215
11476,PAK,12098,1983,0.03676003185493659,1,0.03676003185493659
11477,PAK,12265,1984,0.014411154955687344,1,0.014411154955687344
11478,PAK,12432,1985,0.057115446516591284,1,0.057115446516591284
11479,PAK,12600,1986,0.03163455739607901,1,0.03163455739607901
11480,PAK,12768,1987,0.0261932208769311,1,0.0261932208769311
11481,PAK,12936,1988,0.032556283195259716,1,0.032556283195259716
11482,PAK,13104,1989,0.018512925418214365,1,0.018512925418214365
11483,PAK,13272,1990,0.017854718752658982,1,0.017854718752658982
11484,PAK,13440,1991,0.033536834809920535,1,0.033536834809920535
11485,PAK,13608,1992,0.023371297461959983,1,0.023371297461959983
11486,PAK,13777,1993,0.0066646717457317095,1,0.0066646717457317095
11487,PAK,13946,1994,0.01795380361659582,1,0.01795380361659582
11488,PAK,14115,1995,0.021998247395119463,1,0.021998247395119463
11489,PAK,14284,1996,0.0008699435085404161,1,0.0008699435085404161
11490,PAK,14453,1997,-0.00756477276377332,1,-0.00756477276377332
11491,PAK,14622,1998,0.006694829255232904,1,0.006694829255232904
11492,PAK,14791,1999,0.01497292585082377,1,0.01497292585082377
11493,PAK,14960,2000,0.0037084623873191447,1,0.0037084623873191447
11494,PAK,15129,2001,-0.0025659315575214947,1,-0.0025659315575214947
11495,PAK,15298,2002,0.01782477522560022,1,0.01782477522560022
11496,PAK,15467,2003,0.04147237187416586,1,0.04147237187416586
11497,PAK,15636,2004,0.054194650388001975,1,0.054194650388001975
11498,PAK,15805,2005,0.0482560669024803,1,0.0482560669024803
11499,PAK,15974,2006,0.03530901144356058,1,0.03530901144356058
11500,PAK,16143,2007,0.013966707481708696,1,0.013966707481708696
11501,PAK,16312,2008,0.005532517569726281,1,0.005532517569726281
11502,PAK,16481,2009,0.005273427330189762,1,0.005273427330189762
11503,PAK,16650,2010,0.005473217767891114,1,0.005473217767891114
